OBJECTID,GEOID10,MathNumAssessed,MathNumReady,AllSbjtNumReady,AllSbjtNumAssessed,EBRWNumAssessed,EBRWNumReady,FinalMathAveScore,FinalAllSbjtAveScore,FinalEWBRWAveScore,MathPctReady,AllSbjtPctReady,EBRWPctReady,Shape__Area,Shape__Length,ZCTA
448,2648836,229,84,77,229,229,137,498.17903930131,999.749344978166,501.570305676856,0.366812227074236,0.336244541484716,0.59825327510917,2601506786.94531,346013.838723889,48836
449,2649827,24,10,10,24,24,13,493.3,994.2,500.8,0.416666666666667,0.416666666666667,0.541666666666667,2929773648.98047,343801.443660142,49827
450,2648038,744,330,313,744,744,324,513.473387096774,1024.39758064516,510.924193548387,0.443548387096774,0.420698924731183,0.435483870967742,306027066.192871,95646.4811022819,48038
451,2648026,458,116,107,458,458,272,473.360043668122,979.357860262009,505.997816593886,0.253275109170306,0.233624454148472,0.593886462882096,115873756.980957,43019.9566042368,48026
452,2649619,31,9,9,31,31,20,481.6,991,509.4,0.290322580645161,0.290322580645161,0.645161290322581,1777380919.86426,315899.38139265,49619
453,2649858,114,23,18,114,114,54,463.947368421053,941.845614035088,477.898245614035,0.201754385964912,0.157894736842105,0.473684210526316,2616198123.59082,354217.669127777,49858
454,2648166,128,42,36,128,128,70,481.2,972.3,491.2,0.328125,0.28125,0.546875,775304020.731445,180139.251311457,48166
455,2648161,450,119,114,450,450,192,468.882222222222,960.674444444444,491.792222222222,0.264444444444444,0.253333333333333,0.426666666666667,1300603929.10828,232292.48539263,48161
456,2649270,58,28,28,58,58,42,508.6,1034.8,526.2,0.482758620689655,0.482758620689655,0.724137931034483,1260958431.16016,267004.895705267,49270
457,2649461,156,66,60,156,156,97,501.9,1016,514,0.423076923076923,0.384615384615385,0.621794871794872,1343909046.16797,263282.629691304,49461
458,2648326,216,88,84,216,216,125,503.6,1009.2,505.6,0.407407407407407,0.388888888888889,0.578703703703704,498907862.296387,145029.050711004,48326
459,2648390,725,339,316,725,725,461,517.334344827586,1035.11103448276,517.719586206896,0.467586206896552,0.435862068965517,0.635862068965517,376531975.666016,103941.979743373,48390
460,2648374,0,0,0,0,0,0,,,,,,,256340445.115234,68197.7265450405,48374
461,2648342,55,0,0,55,55,6,399.6,809.1,409.5,0,0,0.109090909090909,161294889.667969,76137.6998593169,48342
462,2649428,364,234,211,364,364,271,561.647252747253,1102.41978021978,540.772527472527,0.642857142857143,0.57967032967033,0.744505494505495,480132843.716797,122421.433716015,49428
463,2648601,123,0,0,123,123,7,372.739024390244,771.117073170732,398.378048780488,0,0,0.0569105691056911,3058471883.67773,381384.350724523,48601
464,2648602,203,35,35,203,203,32,438.961083743842,902.310344827586,463.356157635468,0.172413793103448,0.172413793103448,0.157635467980296,226597445.152344,73868.269145885,48602
465,2648074,62,5,0,62,62,30,441.122580645161,915.809677419355,474.687096774194,0.0806451612903226,0,0.483870967741936,1042015430.25928,132167.968086518,48074
466,2648817,147,47,46,147,147,93,481,988.6,507.6,0.319727891156463,0.312925170068027,0.63265306122449,1658820949.04004,289532.953588241,48817
467,2648198,131,93,92,131,131,0,583.529770992366,1196.61450381679,613.084732824428,0.709923664122137,0.702290076335878,0,960480216.723877,162125.476502132,48198
468,2648130,272,159,152,272,272,209,552.2,1113.8,561.5,0.584558823529412,0.558823529411765,0.768382352941177,1762509991.2334,263032.845560976,48130
469,2648173,290,92,86,290,290,178,485.45724137931,991.391034482759,505.933793103448,0.317241379310345,0.296551724137931,0.613793103448276,385685222.505859,124599.789486865,48173
470,2648141,13,0,0,13,13,0,375.4,779.2,403.8,0,0,0,174320362.721436,52712.7343313743,48141
471,2648229,77,0,0,77,77,10,386.8,791,404.3,0,0,0.12987012987013,78664841.1508789,45206.9359759114,48229
472,2648184,395,57,54,395,395,148,439.610886075949,903.156962025316,463.557721518987,0.144303797468354,0.136708860759494,0.374683544303797,196016401.722656,85278.6224534715,48184
473,2648226,39,0,0,39,39,8,388.7,814.6,425.9,0,0,0.205128205128205,34415725.7226563,40734.2570298891,48226
474,2649895,86,27,25,86,86,57,496.267441860465,1005.01395348837,508.746511627907,0.313953488372093,0.290697674418605,0.662790697674419,6333725287.47461,851898.489776667,49895
475,2649080,210,94,91,210,210,124,511.552380952381,1022.53333333333,510.980952380952,0.447619047619048,0.433333333333333,0.59047619047619,2236188638.0874,363771.563852724,49080
476,2649615,32,14,13,32,32,20,509.1,1024.7,515.6,0.4375,0.40625,0.625,2236105638.68457,278793.450369356,49615
477,2648706,229,68,65,229,229,117,484.953711790393,978.44192139738,493.488209606987,0.296943231441048,0.283842794759825,0.510917030567686,2068276500.60449,290058.340848609,48706
478,2648623,128,59,53,128,128,92,519.5,1040.6,521.1,0.4609375,0.4140625,0.71875,2079382376.94629,381070.46196507,48623
479,2649068,200,88,86,200,200,140,524.6,1061.4,536.8,0.44,0.43,0.7,3684643381.2041,459644.701117158,49068
480,2648813,197,58,55,197,197,105,479.767512690355,974.678680203046,494.917258883249,0.294416243654822,0.279187817258883,0.532994923857868,4747509057.69751,606591.127604228,48813
481,2648840,220,127,125,220,220,167,548,1099.9,551.9,0.577272727272727,0.568181818181818,0.759090909090909,574963311.405273,141760.180481233,48840
482,2649817,90,26,23,90,90,54,492.76,992.18,499.42,0.288888888888889,0.255555555555556,0.6,2579093208.98242,417351.969296212,49817
483,2649880,11,0,0,11,11,0,414.5,864.5,450,0,0,0,6073502362.64063,457647.640645222,49880
484,2648532,342,71,63,342,342,138,458.646783625731,930.15730994152,471.510526315789,0.207602339181287,0.184210526315789,0.403508771929825,429120641.240723,129335.622488864,48532
485,2648507,170,24,24,170,170,40,438.618235294118,905.52,466.910588235294,0.141176470588235,0.141176470588235,0.235294117647059,586522884.896973,258573.460502487,48507
486,2648462,209,68,64,209,209,102,489.1,979.9,490.8,0.325358851674641,0.30622009569378,0.488038277511962,1362918477.35693,246675.162438199,48462
487,2649968,15,0,0,15,15,0,474.7,969.3,494.7,0,0,0,7064808631.09375,594022.769751581,49968
488,2649945,38,14,14,38,38,25,505.3,1022.6,517.4,0.368421052631579,0.368421052631579,0.657894736842105,5123991289.77148,573641.292702206,49945
489,2648441,44,16,15,44,44,27,500,1003.6,503.6,0.363636363636364,0.340909090909091,0.613636363636364,3157055200.00781,352096.83286294,48441
490,2648915,95,0,0,95,95,17,397.4,827.2,429.8,0,0,0.178947368421053,52199899.2089844,52275.3904159642,48915
491,2648910,243,16,14,243,243,76,416.001646090535,865.938271604938,449.936625514403,0.065843621399177,0.0576131687242798,0.312757201646091,433518434.882813,146259.212649745,48910
492,2648883,112,36,32,112,112,51,478.880357142857,960.015178571429,481.134821428571,0.321428571428571,0.285714285714286,0.455357142857143,3306502508.28711,520608.898796019,48883
493,2649240,70,39,36,70,70,53,529.1,1065.6,536.4,0.557142857142857,0.514285714285714,0.757142857142857,3050612353.36499,414587.43397216,49240
494,2649234,20,0,0,20,20,0,373,785,412,0,0,0,647617691.19458,205263.030992349,49234
495,2649269,215,87,77,215,215,150,501.3,1025.1,523.8,0.404651162790698,0.358139534883721,0.697674418604651,1683525511.38623,272123.994998427,49269
496,2649009,0,0,0,0,0,0,,,,,,,2900195982.07861,395304.995573231,49009
497,2649004,108,25,23,108,108,50,466.697222222222,943.130555555556,476.505555555556,0.231481481481481,0.212962962962963,0.462962962962963,591627301.322021,176561.554777843,49004
498,2649546,313,216,214,313,313,270,583.5,1168.6,585,0.690095846645367,0.68370607028754,0.862619808306709,520778464.790039,166600.062611169,49546
499,2649319,259,97,91,259,259,155,498.320849420849,1008.2972972973,509.976447876448,0.374517374517374,0.351351351351351,0.598455598455598,2482201256.15527,410387.323164221,49319
500,2648428,48,18,18,48,48,32,508.5,1015.4,506.9,0.375,0.375,0.666666666666667,979929770.285156,217766.694769559,48428
501,2649279,58,12,11,58,58,31,458.6,951.7,493.1,0.206896551724138,0.189655172413793,0.53448275862069,734605064.735779,215337.477745926,49279
502,2649267,52,13,13,52,52,33,482.3,982.1,499.8,0.25,0.25,0.634615384615385,1125383499.34204,178211.6761891,49267
503,2648116,623,314,309,623,623,482,530.376243980739,1078.78282504013,548.40658105939,0.504012841091493,0.495987158908507,0.773675762439807,1119104950.97852,231518.026790409,48116
504,2648066,284,26,26,284,284,110,415.7,878.9,463.2,0.0915492957746479,0.0915492957746479,0.387323943661972,275417194.740234,80315.0308628412,48066
505,2648310,48,0,0,48,48,0,368.8,769.6,400.8,0,0,0,236536668.878906,81726.9448698485,48310
506,2648092,474,103,94,474,474,225,459.204219409283,939.535021097046,480.330801687764,0.217299578059072,0.19831223628692,0.474683544303797,229323509.239258,84966.9814941907,48092
507,2648041,71,17,15,71,71,35,479,965.9,486.9,0.23943661971831,0.211267605633803,0.492957746478873,1118445789.10986,156886.672611307,48041
508,2649660,323,62,57,323,323,164,455.155108359133,937.941176470588,482.686068111455,0.191950464396285,0.176470588235294,0.507739938080495,5480149720.27637,609861.561614808,49660
509,2649675,38,10,10,38,38,28,490.3,1016.6,526.3,0.263157894736842,0.263157894736842,0.736842105263158,476708949.070313,143953.921094295,49675
510,2649431,163,79,73,163,163,101,514.5,1030.4,516,0.484662576687117,0.447852760736196,0.619631901840491,3445738034.23828,551564.745441602,49431
511,2649405,26,6,0,26,26,11,480,952.7,472.7,0.230769230769231,0,0.423076923076923,1938408084.21484,314730.532854493,49405
512,2649601,216,74,70,216,216,135,498.672222222222,1008.20925925926,509.537037037037,0.342592592592593,0.324074074074074,0.625,5951833729.49023,574366.501970661,49601
513,2648160,159,81,75,159,159,110,522.5,1050.4,527.9,0.509433962264151,0.471698113207547,0.691823899371069,2254780373.36401,318273.81670339,48160
514,2648164,201,84,74,201,201,143,505.6,1028,522.4,0.417910447761194,0.368159203980099,0.711442786069652,823433126.880127,201992.025184368,48164
515,2649415,198,46,41,198,198,105,475.260606060606,961.939393939394,486.678787878788,0.232323232323232,0.207070707070707,0.53030303030303,828703594.15625,187977.877021832,49415
516,2649445,352,92,89,352,352,187,468.190909090909,956.89375,488.702840909091,0.261363636363636,0.252840909090909,0.53125,1996639270.25732,294330.471555166,49445
517,2648307,15,0,0,15,15,0,457.3,911.3,454,0,0,0,429237503.251953,91249.0702370741,48307
518,2648382,361,202,191,361,361,259,535,1075.2,540.2,0.559556786703601,0.529085872576177,0.717451523545706,511330491.356934,131094.749169735,48382
519,2648336,292,125,123,292,292,197,517.848630136986,1046.02123287671,528.182876712329,0.428082191780822,0.421232876712329,0.674657534246575,253405462.424805,69370.8519462465,48336
520,2648334,571,285,274,571,571,401,539.871278458844,1081.88003502627,542.008756567426,0.499124343257443,0.479859894921191,0.702276707530648,250913330.234863,68863.2661030434,48334
521,2648030,243,37,34,243,243,90,434.274074074074,893.218518518519,458.944444444444,0.152263374485597,0.139917695473251,0.37037037037037,78538637.8071289,37061.6818712443,48030
522,2648072,327,176,171,327,327,263,536.9,1090,553.2,0.53822629969419,0.522935779816514,0.804281345565749,66944712.1552734,37073.1470106245,48072
523,2648009,289,216,211,289,289,252,595.2,1176.3,581.1,0.747404844290657,0.730103806228374,0.8719723183391,141161729.003906,69535.1369569871,48009
524,2648097,166,67,64,166,166,102,499.5,1022.5,523.1,0.403614457831325,0.385542168674699,0.614457831325301,2140951990.15381,314349.357590974,48097
525,2649091,214,56,51,214,214,97,474.1,950.2,476.1,0.261682242990654,0.238317757009346,0.453271028037383,2570445968.41052,330992.720924696,49091
526,2649072,47,13,12,47,47,21,454.3,936.2,481.9,0.276595744680851,0.25531914893617,0.446808510638298,1608700988.79346,271889.683620782,49072
527,2648741,47,11,11,47,47,27,469.1,967,497.9,0.234042553191489,0.234042553191489,0.574468085106383,1303579556.56445,205486.291275487,48741
528,2649079,169,48,47,169,169,114,482.188165680473,1000.71893491124,518.530769230769,0.284023668639053,0.27810650887574,0.674556213017751,2377454032.77271,330000.169819166,49079
529,2649065,71,18,17,71,71,39,462,967.2,505.2,0.253521126760563,0.23943661971831,0.549295774647887,1271642643.73535,223924.328949535,49065
530,2648168,581,425,414,581,581,506,605.9,1206,600.1,0.731497418244406,0.712564543889845,0.870912220309811,575248970.586914,169075.765538414,48168
531,2648170,58,6,6,58,58,18,432.772413793104,890.368965517241,457.596551724138,0.103448275862069,0.103448275862069,0.310344827586207,957769538.505859,189852.366330373,48170
532,2648224,321,0,0,321,321,12,370.749221183801,765.714330218069,394.965109034268,0,0,0.0373831775700935,159857674.633301,57321.3624670348,48224
533,2648209,453,36,31,453,453,116,411.717880794702,844.95651214128,433.238631346578,0.0794701986754967,0.0684326710816777,0.2560706401766,192110436.823486,68392.966391063,48209
534,2648212,436,91,69,436,436,109,443.263532110092,880.463532110092,437.267660550459,0.208715596330275,0.158256880733945,0.25,149391682.232178,59442.5793328065,48212
535,2648239,272,32,31,272,272,101,434.498529411765,892.964705882353,458.466176470588,0.117647058823529,0.113970588235294,0.371323529411765,272155593.297363,92076.7235251919,48239
536,2649659,0,0,0,0,0,0,,,,,,,4644938198.02441,491343.346108066,49659
537,2649058,212,75,68,212,212,121,492.5,992.9,500.4,0.35377358490566,0.320754716981132,0.570754716981132,4212690744.71973,443921.663676853,49058
538,2649083,243,114,109,243,243,171,520.19012345679,1053.23251028807,533.042386831276,0.469135802469136,0.448559670781893,0.703703703703704,997368771.000977,157722.279324283,49083
539,2649085,229,150,148,229,229,174,563.1,1119.7,556.5,0.655021834061135,0.646288209606987,0.759825327510917,728571950.270752,191912.550419606,49085
540,2649098,101,31,31,101,101,57,479.018811881188,985.130693069307,506.111881188119,0.306930693069307,0.306930693069307,0.564356435643564,936637408.24292,190878.485858675,49098
541,2649038,125,30,28,125,125,64,462.3,949.8,487.4,0.24,0.224,0.512,1119938891.28125,221247.501300121,49038
542,2649783,187,58,57,187,187,102,483.285561497326,984.680748663102,501.395187165775,0.310160427807487,0.304812834224599,0.545454545454545,5356150415.50977,659576.09280224,49783
543,2648835,42,21,21,42,42,29,511.7,1038.6,526.9,0.5,0.5,0.69047619047619,1572334991.27686,372722.682055521,48835
544,2648875,148,78,73,148,148,96,518.2,1035.3,517.2,0.527027027027027,0.493243243243243,0.648648648648649,2441925115.21826,302693.36540545,48875
545,2649096,64,27,26,64,64,42,501.6,1010,508.4,0.421875,0.40625,0.65625,1865538762.19336,245198.514698,49096
546,2648458,171,17,17,171,171,53,422.843274853801,868.629824561404,445.786549707602,0.0994152046783626,0.0994152046783626,0.309941520467836,982035461.668457,259838.502996341,48458
547,2648430,265,108,104,265,265,202,505.4,1043.8,538.5,0.407547169811321,0.392452830188679,0.762264150943396,2478459530.21924,351229.13914529,48430
548,2648503,38,6,6,38,38,19,450,922.6,472.6,0.157894736842105,0.157894736842105,0.5,232210395.627441,144085.32096118,48503
549,2648618,50,14,14,50,50,34,479.6,993.4,513.8,0.28,0.28,0.68,2915888455.43848,305339.025466085,48618
550,2649633,39,7,7,39,39,20,454.1,942.6,488.5,0.179487179487179,0.179487179487179,0.512820512820513,4661703580.06641,728479.182092288,49633
551,2648811,0,0,0,0,0,0,,,,,,,1757247295.74268,237244.976434355,48811
552,2649271,48,16,14,48,48,24,486.5,970.4,484,0.333333333333333,0.291666666666667,0.5,1541880406.73462,298938.781836103,49271
553,2649942,128,50,45,128,128,73,500.88125,1002.975,502.09375,0.390625,0.3515625,0.5703125,28797607.875,35506.8384411532,49942
554,2649931,89,65,62,89,89,74,575.2,1141.8,566.6,0.730337078651685,0.696629213483146,0.831460674157303,873482087.912109,286230.665723142,49931
555,2648413,93,37,33,93,93,46,497.249462365591,988.620430107527,491.389247311828,0.397849462365591,0.354838709677419,0.494623655913979,3852610795.35938,397234.998237477,48413
556,2649285,93,24,22,93,93,42,462.8,933,470.2,0.258064516129032,0.236559139784946,0.451612903225806,2094599410.552,327844.92329923,49285
557,2648809,149,44,39,149,149,71,472.226174496644,962.260402684564,490.021476510067,0.295302013422819,0.261744966442953,0.476510067114094,2365023248.1792,297779.320525386,48809
558,2649920,31,12,10,31,31,17,496.1,992.9,496.8,0.387096774193548,0.32258064516129,0.548387096774194,12515047246.2344,1058502.34912011,49920
559,2648820,,,,,,,,,,,,,1846264151.74805,277554.662490662,48820
560,2648853,,,,,,,,,,,,,26560118.7021484,27148.5641998862,48853
561,2649834,,,,,,,,,,,,,1026540853.67188,228940.109432783,49834
562,2649892,,,,,,,,,,,,,4648301913.4375,618523.509638553,49892
563,2648436,,,,,,,,,,,,,890797270.678223,158389.397032806,48436
564,2648457,,,,,,,,,,,,,1247792554.97705,239857.117378033,48457
565,2648889,,,,,,,,,,,,,832107157.713867,169762.638751729,48889
566,2649963,,,,,,,,,,,,,336463085.527344,126913.398788956,49963
567,2649921,,,,,,,,,,,,,11423044.7636719,15634.5868988643,49921
568,2649805,,,,,,,,,,,,,909511562.494141,296710.23477341,49805
569,2648468,,,,,,,,,,,,,2031833199.18457,288996.689446932,48468
570,2648456,,,,,,,,,,,,,1294620960.53711,250802.96671833,48456
571,2648819,,,,,,,,,,,,,1241009600.81738,225554.25961278,48819
572,2648851,,,,,,,,,,,,,916148486.61084,189608.031318778,48851
573,2648896,,,,,,,,,,,,,7596493.48144531,11221.7115899809,48896
574,2649254,,,,,,,,,,,,,108009610.077148,65447.6230331651,49254
575,2649263,,,,,,,,,,,,,2805223.43530273,8353.28648231872,49263
576,2649623,,,,,,,,,,,,,1601543799.19922,286572.984789486,49623
577,2648412,,,,,,,,,,,,,1422898816.50537,245929.65425079,48412
578,2649760,,,,,,,,,,,,,4262012468.60156,530181.085944692,49760
579,2649838,,,,,,,,,,,,,4049499852.2168,341815.534781982,49838
580,2648096,,,,,,,,,,,,,1022800490.06836,127940.741136059,48096
581,2648397,,,,,,,,,,,,,4973359.51757813,9243.96477836112,48397
582,2649668,,,,,,,,,,,,,3052574852.91211,422513.736267247,49668
583,2649626,,,,,,,,,,,,,47842793.9169922,38562.1790021401,49626
584,2649410,,,,,,,,,,,,,1257175678.76758,276764.435183073,49410
585,2649346,,,,,,,,,,,,,1870690597.63477,340224.195200937,49346
586,2649320,,,,,,,,,,,,,9988944.82226563,15877.4596994828,49320
587,2649863,,,,,,,,,,,,,15217672.5839844,25365.0899975789,49863
588,2649632,,,,,,,,,,,,,2375993040.26953,335038.880002585,49632
589,2648179,,,,,,,,,,,,,692443883.511963,169571.994532274,48179
590,2648145,,,,,,,,,,,,,475915753.139404,128447.742388376,48145
591,2649709,,,,,,,,,,,,,6490952296.81738,668628.509302747,49709
592,2648359,,,,,,,,,,,,,308486268.53418,104988.167042993,48359
593,2648167,,,,,,,,,,,,,501305813.368164,186513.015568843,48167
594,2648070,,,,,,,,,,,,,41511200.7075195,26566.1161247156,48070
595,2649948,,,,,,,,,,,,,3735121118.28906,510348.1471535,49948
596,2648630,,,,,,,,,,,,,2662570.16210938,12373.6661877995,48630
597,2648027,,,,,,,,,,,,,1043520180.42139,130087.262530851,48027
598,2649075,,,,,,,,,,,,,1492597.125,8130.21994028153,49075
599,2648419,,,,,,,,,,,,,2183811703.4541,309115.242871416,48419
600,2648471,,,,,,,,,,,,,2813037215.23535,311213.455783041,48471
601,2648729,,,,,,,,,,,,,1236374556.60254,192793.003321035,48729
602,2648188,,,,,,,,,,,,,503275556.139404,95606.4842881331,48188
603,2648233,,,,,,,,,,,,,522550.376953125,3671.94812245938,48233
604,2648737,,,,,,,,,,,,,2954729425.5293,427727.608189643,48737
605,2649816,,,,,,,,,,,,,1609249465.95703,271857.610342177,49816
606,2649826,,,,,,,,,,,,,401972250.896484,155861.735699864,49826
607,2649070,,,,,,,,,,,,,752478111.938965,195210.160751355,49070
608,2649323,,,,,,,,,,,,,1375342647.62158,279108.554991635,49323
609,2649344,,,,,,,,,,,,,957766247.718262,271488.989088917,49344
610,2649744,,,,,,,,,,,,,990943452.137695,192140.118707664,49744
611,2649908,,,,,,,,,,,,,3207486938.50977,427259.433143983,49908
612,2648710,,,,,,,,,,,,,11591568.5947266,13985.1878403013,48710
613,2649617,,,,,,,,,,,,,1451379546.47949,346677.389977148,49617
614,2649237,,,,,,,,,,,,,1082227547.67725,200083.621054319,49237
615,2649061,,,,,,,,,,,,,1082268373.77515,278032.627308355,49061
616,2649796,,,,,,,,,,,,,112494886.0625,103193.285862457,49796
617,2649774,,,,,,,,,,,,,5326028335.94727,547778.591514915,49774
618,2649725,,,,,,,,,,,,,1843213146.07813,239892.723746575,49725
619,2649793,,,,,,,,,,,,,1774344032.04688,334085.347816714,49793
620,2648633,,,,,,,,,,,,,80069444.3720703,58135.5122822414,48633
621,2649872,,,,,,,,,,,,,530053447.978516,145717.24216564,49872
622,2649881,,,,,,,,,,,,,1308791079.58203,294497.919001605,49881
623,2648821,,,,,,,,,,,,,602069720.46582,160937.915771418,48821
624,2648612,,,,,,,,,,,,,3498994844.33203,405656.701938099,48612
625,2654540,,,,,,,,,,,,,15634936.140625,26820.4076706367,54540
626,2649680,,,,,,,,,,,,,1463380034.01367,264232.555680966,49680
627,2648614,,,,,,,,,,,,,994749306.553711,178316.797243454,48614
628,2648662,,,,,,,,,,,,,1299101975.14648,287665.066887594,48662
629,2649282,,,,,,,,,,,,,99498864.7185059,68389.0180700837,49282
630,2649887,,,,,,,,,,,,,6378253578.0332,749560.497102354,49887
631,2649440,,,,,,,,,,,,,24058930.921875,26022.6283754247,49440
632,2649303,,,,,,,,,,,,,420315895.483887,143414.183128032,49303
633,2648348,,,,,,,,,,,,,949222735.102539,184137.969609348,48348
634,2648756,,,,,,,,,,,,,2231250167.35352,280137.07410862,48756
635,2649435,,,,,,,,,,,,,615834748.120605,177522.510816571,49435
636,2649965,,,,,,,,,,,,,5866888779.5918,479992.9209416,49965
637,2649934,,,,,,,,,,,,,77538747.6171875,57067.8905591064,49934
638,2649927,,,,,,,,,,,,,496752782.482422,125424.357992672,49927
639,2649902,,,,,,,,,,,,,8817527.2890625,15418.9520159334,49902
640,2649347,,,,,,,,,,,,,539858740.478516,165397.89003409,49347
641,2649918,,,,,,,,,,,,,2002287797.55273,570776.699656655,49918
642,2649901,,,,,,,,,,,,,68068444.8085938,63556.3532262382,49901
643,2648461,,,,,,,,,,,,,2349130418.03369,306369.538092622,48461
644,2648455,,,,,,,,,,,,,1881051370.09717,384864.465539841,48455
645,2649621,,,,,,,,,,,,,1847403299.55371,309584.18046323,49621
646,2649636,,,,,,,,,,,,,634967848.415039,203553.775939899,49636
647,2648139,,,,,,,,,,,,,19204363.534668,21682.0708278574,48139
648,2649762,,,,,,,,,,,,,8610852151.33594,831875.650112829,49762
649,2649836,,,,,,,,,,,,,3417772595.70898,456900.327040812,49836
650,2649638,,,,,,,,,,,,,1937816618.79785,327339.101262805,49638
651,2649814,,,,,,,,,,,,,6739542763.49609,668315.34209592,49814
652,2649777,,,,,,,,,,,,,2678661794.25977,317672.781201746,49777
653,2648028,,,,,,,,,,,,,939016001.352539,191862.83680599,48028
654,2648401,,,,,,,,,,,,,924514990.600586,239498.276256122,48401
655,2648434,,,,,,,,,,,,,15227465.8095703,22098.2034306285,48434
656,2648211,,,,,,,,,,,,,116760605.813721,73661.3160527818,48211
657,2648120,,,,,,,,,,,,,90441742.3400879,68392.5476174626,48120
658,2648738,,,,,,,,,,,,,380964551.634766,122514.745702011,48738
659,2648728,,,,,,,,,,,,,3620412943.26465,361973.42183834,48728
660,2648750,,,,,,,,,,,,,3002657616.50879,537591.954326047,48750
661,2649839,,,,,,,,,,,,,4528049716.57617,452314.18889746,49839
662,2649026,,,,,,,,,,,,,846877515.529785,200938.727547633,49026
663,2649434,,,,,,,,,,,,,10360234.3120117,17461.3774503717,49434
664,2649627,,,,,,,,,,,,,112145160.96582,73976.435980453,49627
665,2649611,,,,,,,,,,,,,43855719.6865234,42484.8018689583,49611
666,2649060,,,,,,,,,,,,,588971102.854248,152641.722070821,49060
667,2649325,,,,,,,,,,,,,783056456.321289,235531.281117018,49325
668,2648634,,,,,,,,,,,,,1364923481.7793,303646.335404163,48634
669,2649613,,,,,,,,,,,,,738063128.946289,170271.783050827,49613
670,2649116,,,,,,,,,,,,,85586158.2456055,50189.9247929211,49116
671,2649037,,,,,,,,,,,,,704625541.643066,168261.711281073,49037
672,2649791,,,,,,,,,,,,,30019547.3515625,53119.990325933,49791
673,2649748,,,,,,,,,,,,,2964761484.31445,329286.07235265,49748
674,2648632,,,,,,,,,,,,,3665704984.0625,536920.04179227,48632
675,2649807,,,,,,,,,,,,,6204509001.64648,820698.303628899,49807
676,2649864,,,,,,,,,,,,,132547296.103516,74346.1363042654,49864
677,2649876,,,,,,,,,,,,,103212257.074219,84954.483969682,49876
678,2649764,,,,,,,,,,,,,1662063.36328125,7442.47472379287,49764
679,2648421,,,,,,,,,,,,,1219582866.99414,211111.359548677,48421
680,2649947,,,,,,,,,,,,,9350026222.71094,541009.325028895,49947
681,2649959,,,,,,,,,,,,,19750357.3261719,28868.6622651273,49959
682,2649637,,,,,,,,,,,,,789907964.259766,183609.493285393,49637
683,2648871,,,,,,,,,,,,,865135065.161621,171693.155688582,48871
684,2648933,,,,,,,,,,,,,21863040.7573242,26649.0479269799,48933
685,2648912,,,,,,,,,,,,,135615818.630371,79084.6891051435,48912
686,2649264,,,,,,,,,,,,,754465102.670898,215946.795359323,49264
687,2649306,,,,,,,,,,,,,566021439.238281,209709.132354797,49306
688,2649644,,,,,,,,,,,,,3260894657.99316,464862.733131301,49644
689,2649402,,,,,,,,,,,,,3463377981.81641,560740.168568389,49402
690,2648435,,,,,,,,,,,,,701149833.119629,159333.584015009,48435
691,2649235,,,,,,,,,,,,,1398893120.03687,252934.547044415,49235
692,2649276,,,,,,,,,,,,,630649616.305664,158267.09269824,49276
693,2649820,,,,,,,,,,,,,579638912.630859,209087.642965498,49820
694,2648314,,,,,,,,,,,,,215789098.883789,70442.9996408508,48314
695,2649819,,,,,,,,,,,,,365845853.515625,165450.462520679,49819
696,2649871,,,,,,,,,,,,,395662361.279297,121872.452037575,49871
697,2649338,,,,,,,,,,,,,1474880072.37207,289845.487793179,49338
698,2649448,,,,,,,,,,,,,943826391.382813,204706.228568271,49448
699,2648386,,,,,,,,,,,,,533532277.288574,121508.675132127,48386
700,2648377,,,,,,,,,,,,,292508057.07959,76445.1117979305,48377
701,2648327,,,,,,,,,,,,,329454115.834961,89687.6588127983,48327
702,2648367,,,,,,,,,,,,,680738297.366699,113095.347453793,48367
703,2649960,,,,,,,,,,,,,1199729927.99023,271979.977144948,49960
704,2649971,,,,,,,,,,,,,2641675465.30078,476772.708725114,49971
705,2648460,,,,,,,,,,,,,951273992.286621,158796.868069969,48460
706,2648841,,,,,,,,,,,,,667912207.67041,213276.779293105,48841
707,2648049,,,,,,,,,,,,,1006112112.19629,127395.015148663,48049
708,2648054,,,,,,,,,,,,,1176196714.51953,139629.851441857,48054
709,2648022,,,,,,,,,,,,,985511481.668457,126048.689700075,48022
710,2648466,,,,,,,,,,,,,1025413986.94873,184298.879502019,48466
711,2648190,,,,,,,,,,,,,9846426.77099609,14704.3804737284,48190
712,2648204,,,,,,,,,,,,,139707037.131836,50996.762287999,48204
713,2648243,,,,,,,,,,,,,459806.294433594,3356.85007730524,48243
714,2648186,,,,,,,,,,,,,230406367.767578,95206.2183469564,48186
715,2648742,,,,,,,,,,,,,2110844075.16406,300554.480014841,48742
716,2649822,,,,,,,,,,,,,1922676161.70117,351029.777434964,49822
717,2649825,,,,,,,,,,,,,639371437.580078,195968.556733218,49825
718,2649753,,,,,,,,,,,,,4904585707.74219,576218.841992044,49753
719,2648749,,,,,,,,,,,,,981946908.555664,272708.359389367,48749
720,2649958,,,,,,,,,,,,,3537226971.08398,622220.325043109,49958
721,2648897,,,,,,,,,,,,,909291515.730469,168359.610468859,48897
722,2649643,,,,,,,,,,,,,1690257617.51953,317193.336366859,49643
723,2649115,,,,,,,,,,,,,67446334.2149658,57140.1487728316,49115
